,user_id,business_id,stars
28396,yoWFS2hsET9ht9TA5ZvBPw,iLLzOJLU4tPAN9UUHlyZiQ,4.0
130818,FNyuKKGkoW8uIaKI6eSFKQ,K5XjxDyq3ZIjUhbtLaW4ZQ,4.0
66482,V1UG7-PTxD1xsuVET9ADnw,9_HgBRUXUg_vKjTT-GSulA,5.0
245894,QYPyWqBGZhc9caA3uDmrog,Z890syqhhoShqFnIyIu9EA,3.0
127265,Pu51ZbrOve6-_0Zme3jxpA,s0UcfGpvOwoGERpvMGSi8w,5.0
205229,7kE1aLmmPIVGZ2gjR5oSfg,LnnO7quTjjdTUkCshSJnkA,4.0
123983,zEvYjG_4DPe4qbT6ctN-fg,BDTvMfp2mmo3ue_KgcvuBg,4.0
218246,h9zxAEKw-IdSthU17CTGNA,ZX9eujPNUxqWEWYdr4Ulqg,5.0
46165,5mXk98J3uT50RWLVTxIkxA,dzKDFiWLkspVBJKGfT0M2g,4.0
163884,vEp9Cf178EblpJhUU6DCkw,6g8S6V0iyYu6QMvt0QfIqA,5.0
235410,a_Zf3tEbAhJ0J1wsIqs3Vw,gXbDw-Rxq4feDnUWqlFDyQ,5.0
230097,qfI0XCfmaXfln6eQgo05zQ,QwAJZuJTo36OAj6DJxz14g,5.0
105953,KtkH8lQ4WmIEiKFuomah5w,TfabYPasZ1oOMN6JLa-yvw,4.0
43462,u8Rp52VRzFB-uS6e4u64MQ,Wq_BQBy777zuCtm6KyDEyw,5.0
23148,cU354-SO5uMIB95q_ATBAw,LGOnnrjU50YtT066RP_J3g,5.0
201233,CxiFcDTWXYv2-41I6SOgZg,CgCkOG9Z5gCO3fgq-ficpQ,5.0
167555,duqM4N0EoG-GNdNwcCRxlA,vCjX7hK0Aq1d8KcrhwwxTw,4.0
236067,wWuPbIcmYH9CpkYeFTPEYQ,UlSvQqRRzrqRy5i5hHlQaA,4.0
167390,j65ldX8zrEP70VEKXwRWVA,v7MM9ut931b_0ZO9D0YUHg,5.0
13883,2jSBcEXc8e5pe2WbXfzFSA,RGy6tvBcs0J62bNpVNqcoQ,5.0
73473,E51UDXFZEfiPbbPIE6dkVQ,Po0QGzgwFrfnGJEi_akCjA,5.0
154466,QgsnkdhjUWL9-GDT6rqrdA,mQqdGjf2YQSorUooA3zdSQ,4.0
166438,4ge_gv9bxCQA_NoBQRryfQ,aTbz9GdpAf2M5MeAHVNhWw,5.0
240072,lgc_n2qu-uI6Jg8OxPmA0g,53BSdnhzcCBfBH_6TgX63Q,3.0
22489,jyTqrZfDkdFk7R5c5KjBxA,cPOAwA2qP0ihB6R783Kf_Q,2.0
108433,Of0sDWOE0XXRVD1jy-NiAQ,UzjCvrNuK4crxi0IS9Jp5A,4.0
14880,U1dxFGwklASh5XwSpKujlw,0-CXwwVL-u0tc0FOuSExWQ,2.0
245521,lp0g7sHrBkrPsggbO4ltsA,czJKX4DmZR_1JeRmPcnmbQ,5.0
100783,7ZpFQkcwFT9DRMzR76e0rQ,mxMwo3zfJwVoCIayeNcA5w,3.0
224141,EazKxVf25jGK3GjWt-oSFg,lJickAvhPJ4L6wc7Epyx5A,5.0
37300,pW_XkS9BfbnAQ_JMxNA-8w,tMB_dSpCT65N9JhoBWZLNQ,4.0
186050,bEVEWXZoATsKmMizO1dL7A,68jn0s0snbO5dhasLaVvDw,4.0
41777,2DVghFAH1oPxKRT6ngJ2yA,TLMysu1mWiLEslCBon5W1g,5.0
242194,rLxuEIbYiEqcT8zHkruiTA,67Pa_CtXthgJzXfY8JzLDQ,5.0
73822,FEwPxhjdVKxSPVQQAHX2gg,hLtXKwl14d2cNKj2OxJNdQ,1.0
189690,O5meFfUzTGrQQW-KAdoKrQ,MS-hfug4QDXqb_Mws3qlzA,5.0
238582,M5Ncei9NrF0uT9vRPB9E7w,1czIVv2iyOHc3WMgtUWXCQ,4.0
128853,rjIaDf2zkaUgUq3t0H9Pxw,8ZyOqUYfHB5YygUb97TS3A,4.0
178989,MPfc03q9rjGYkPfwFF-t-g,llifBVCFAnr124WdKXmtLg,3.0
222531,Uwg0w9uNoTIETyVsiFp_Uw,mnwRtuVQEsIUomBchu0gwg,1.0
201815,eRvPOtsjkzTjn0f__HaXKQ,4S358eahT9dfeKpnB1U46Q,4.0
164990,EinRpc_l2KVYXE8659HeyA,amNromvj2O7OAYYrlDEUcQ,5.0
211986,qQyp-i8qG6DJ2G-_olB6OA,tuIg103yDqCEcTk5J_h8ow,5.0
155275,1MedCEu07PHJRpkMRSZEhw,4A1ariVt4NG98LzPjjRpkQ,5.0
188000,Pm-LFLAtWznGhfzd9AtcWw,flCF_Vp9NOpTVeGv673nSg,2.0
25413,yvfl8iVB9eLVXljoIzq21w,bg3YcuqVyQofTz5d4kKgug,5.0
244980,CbrrAiuASsduSDEUFJMHrQ,wctvZYbHAo8jufqAFQ457g,4.0
9652,AT9RlJs5jjKaIFnSgCkS8w,fWetLvfQXqpZcBQLHldUhA,1.0
56609,AOu9GcKwBe1e_QBvqZNhBQ,thLX_k20SPJ0KyusGTBIHw,4.0
223055,WO4-_hxIMyLRo-wryqrwSw,lCI3S_Tb16uW3TOk-wMizA,3.0
100933,4Rc9WyLOMA1MteMoo4Z_4w,ArzvTos0EuwOrrtEILUDcQ,4.0
123729,VEUb7JsoY9JYQ5JrqUZqRQ,yh0mvFCjZuMKy562h2_d_A,3.0
220133,iGRVlubslodevYAZwq1bxg,pzeb5vd0yC2yUKaRDyBrQg,2.0
120793,qlAT3X0shadcXAcL-Gza-Q,Xfc-B8XUPkvvYoy5eVFO4w,3.0
188904,g8epVkFOjntJMER5Sj8fyw,SkO0Kd4_bO4VWTzCa_k8_g,5.0
189107,AQ5R3cUUBiRkYGlgmY1nDw,dSNDFR5VenZr-Q2itNvzHQ,1.0
30631,EmO7CTWI2FIurLlvmWzgIA,h58IV-LbmpycdzlwVhUhgw,3.0
129218,YFqiwRqdCuV_5yqFl3qHqw,An_U8woQkFVsMqVblkImZQ,2.0
172292,HgCv2lm-GuACRanD7bSqyA,ikI3t6meCr4_DpHHZs6N2w,3.0
247952,tZYG7n0p8LRcNi2IRRKACA,i4EMu1nCDfgF6CB0MKOUzw,5.0
68371,rzG4fvakx5EmYFGEH6C4RQ,DkYS3arLOhA8si5uUEmHOw,5.0
172776,kbmUzuMPYt5u5uy-Uw57hg,qi6uzJEhA9puZM2io46-_A,4.0
39376,e2eo5kmN3hOs07HXOk0U1g,0dr1FgqQSEMbaTu9SDqiIg,5.0
150149,caslts2_9Ahzsxm8-c0nAg,RPO5ISR18Xllgk9ahdPepA,5.0
242125,A18_07AQjqxmd_DMzjwcBQ,9XelmxS5q9tv7uClvjGqMg,3.0
134162,sePQcDD1WYRtRlYfOkV7eg,4ps8XJFZWi9nNwiWUcycVA,5.0
190978,4xwKzFGNHqHi-fRnyvuhOw,BNtQD_aXWOA_Ip99grNMLw,4.0
26660,z09MjblaA9OjMO20fv1Q_A,RxNPIAim-2fIw43IilR62g,5.0
13199,c7C5QziJbx6JOnQFiOxUXQ,w-q9UTLqk6njQWOJEWelwA,4.0
235306,rty8XqtR5QYvmxKGCN2cpw,t-o_Sraneime4DDhWrQRBA,5.0
87657,GphyM9e57Dtiqk-z1x5wXQ,p4JsD_Ya0NRXNdnhbVBs0A,1.0
45649,hTlfQ4gFn4ep--eCp3XrfQ,QD1cjsSFtktPNtUDJWb--Q,4.0
243495,hsN77nulIwEO6GOWGan60A,713qzYFUK00yxwRyxsPt7Q,5.0
203086,QkAf38rHMQz8FTgHmldVcw,sePTDv1dGHPID7kwuNzXaA,1.0
183569,a8rxKRxOwTbGOpgKGXisYQ,ayOJSIl-P16HZAQBcQfUyQ,5.0
69083,ElAQK5tbY7GkmoJHMqhDtQ,NeDqVEiin0q-FxCvOKiERw,4.0
156731,N9OawLxfSKm7QZakvM3eSQ,TTDMJetAQKfxVzKZy4Z_2Q,4.0
89320,1XNZSX1PeoS4EHFc7q9ypA,UN_6ebslv5cxdDmZAX3ivQ,5.0
209490,koL_EI3jtHLdNOHxX4VsXg,HRLHrJudlNsmtY-je3PDLQ,1.0
25802,UVWxOovrv1KcX1M692QwdA,jOseCpGmgbQWEfX2Wn_TGQ,5.0
160954,Cwg-FY_t4RVwcg057EqTMw,O589S0opFB9oK8VcL5tRcA,4.0
172552,Ii1PkdRpONUNwKC3lmhl1A,-BxWyEIQ6wypT-37MzZizQ,4.0
32845,ptF9YcnokFkOmT_QMJ3YaQ,Pbh0WNaKvkyI7HYwQMEWpA,4.0
113756,hay737KTndQUXpX9NKBq0A,9Ltfy9Hgizai-OT9LoD4HA,5.0
107510,eOR2RKJ_yQky2rE28DWZBg,xn2wBz0SmCo5J6y10NK5ew,1.0
73464,E51UDXFZEfiPbbPIE6dkVQ,oVrvzUJczq0e2JzVxSTyag,4.0
230768,LfKyD_XaTnfKoKujRZ1Wug,u_vSbtOYpfnzhFRfEhqfyg,5.0
198261,KXhpVeUiViY_FlpBYvSikw,yC4PR3LFCubwfcY_xKKomw,5.0
56837,Zh-Nkaz5pFlOln-7GORWaw,g1UVmCOhQDY7TGSZ2rRT_w,3.0
130900,Jgc5IvGJ51IYaFyv01Y-SA,6rFjfFSavabsIxEKuWdk5w,3.0
160854,wGJBxaHy5jpJePhbNNoK5A,kwacNh9UDn_sIf0-wBatgA,4.0
86049,3I5bg7pl3GLyhngVhDQkBw,E5AMBRf_2ZdawMMp1nG2eQ,5.0
136147,fJuaRHa0vn4iH8OouhEVyA,Yq92uUpugGyJLvDtcDRunw,5.0
217039,jmRAag-GhbkyKnC1G5EbjA,vYFsk6qWh8kke7JEmcKDYA,5.0
44702,a8ddvFH1PykEYMsRE9U4gA,MmfqdfguEgRCrugA8qed6A,2.0
205961,0fxoY6dQrfUyvDCw9CmtVQ,VmVTDmlLZdwoRVTJO4niaQ,5.0
35900,enwgbKbYQTysWCMfFY1HrQ,Lc31HveLiuaxVEt0cvZO7Q,2.0
188659,kCj_DrFlMWyeNh_LMeDKww,pofDmHoIsdvPcSKzb2iMag,4.0
167167,y8v4Xce9sgLOUFadxylfvw,DMwU0igEs9K7XuI3utsr6g,5.0
90275,A0hFQdgZTU85GnbVOggyWQ,mOMeDQB8NjdBTTzKtikAYg,5.0
82429,dKinQ2Wv2hFqQbCEq5kdtg,zuUWG7OdMv6awFRYhEYT5Q,5.0
245889,yrelbGebYh20L8WsE6KA2A,GLObol9ZkKPQOQ1LMsqkew,5.0
243183,3-ggqbweplryzIK7qO44lw,EzNdXFIaUqU1SC75dJJKRw,4.0
194336,b9EOHQgkDuWP8WrM3cBzbw,AMxxi7jyxhcdNF7FIRbUVA,4.0
159797,x44FVPHuozokRLqKuT0zyw,yM7O2GNHs6L1qQ6lqVTb6A,3.0
237982,B-eH4KAEBh9r6yCBgfgdGg,YFvnkR2XXeU6Qz9dY4ZaEw,5.0
30011,T8aZRcH52zFGRMulKuRWLw,NeDqVEiin0q-FxCvOKiERw,5.0
222593,dXyZQAcrcH-UgHq6ixQc_g,WBt2pa7k_K2LKW2OJuXG9Q,5.0
237247,ugHnx1XsLhwWMyvedBSqvw,rYI_Dvw8ixOE-Hud-PWzbQ,1.0
195363,Hd2is0LzplykKUnBXW4o7Q,tWasMHaS6ZD-xRhevpoqkw,3.0
26229,KlAw6IgRBTz2IknFvJ-MuQ,Ta9m6G8P0pA5nuAJomjQqQ,1.0
228340,plCsEmM_8-U6qop00fMT-Q,kpuMEGNsjD4R5VnJa8IWTw,4.0
7029,1mc7n6kHHp0Szp-jHdpSCA,nS6QENxe6YODNrQ45bpC-A,4.0
124267,JSrBrlHVfJ3n22OrFI0R8A,_xt4ZyvtgY8Xu_O6SpSB5A,5.0
236538,WPr1D8TdM-XsU0Rz1jmY0A,c-j9MfyxwxPMq5M2lVJcIw,4.0
210655,mb2ZCVoglkfitoBGR1lk2w,5zDP3Y2hdh6GJL9DVbQ2KA,3.0
42787,hjKkAjaBLgySQTrgkldwPQ,lVfZ2AaYRYHCFenUMQna8g,5.0
164787,5GFKX94jGxeie0jHKk8bng,hd5xm20tfSa70-6UqD9-bg,5.0
132992,zKiamrIMkLzoHcWoIBBrkQ,7pGWy3mR7gjMSE6x2njqPA,5.0
119690,9BkfAA82skEjOynDZaxX3w,dZaESUsCLIJgvD6ALvXNIA,4.0
213349,0FjZHXCX_kmpQQi-OWLl0A,wrs4Zbz17q_G49AIRxRPVw,5.0
98435,A9M5QnBNijp_-2fb743mRA,7HPPC7IyZFQYCSl4a60qyw,3.0
45558,L4qJbGNBCo2567HHLcsUXA,I-VD-o4JDGSG5GHQ2EbrVA,4.0
97250,Q8RmNLMje1nZdPlHZvf1RA,VxrvGKfba7rBDNLjc-Wy3A,4.0
90003,1jDvqp53vgpTY3vs6P0ICg,KcIalceIg6PSPONvLlI4-w,4.0
138158,gPYoBDh_hl7JcWX3-R4rgQ,coGEHGuUtnABP7KHgGlmRg,5.0
231780,qQr20b9M6fJLDiXHCTE8KA,kOsLCcNDWii4Bg4evWANxw,4.0
179348,UPk5XHJfV4BoSNXHzzBt3Q,dEAk-gE-5Q95a7p91gNn8A,5.0
209094,PtrNBiuTtkkUWU0F_yB2eA,uCH0CNiQ1fXzKUjgoCOC2Q,4.0
100672,A9M5QnBNijp_-2fb743mRA,f9cIbhLyBz_qTEfMLfwrrQ,5.0
62102,BTxxGYdw8CNV7UZGc9YU1Q,-5L8zOxibac-vBrsYtxXbQ,4.0
164443,8tZilXFopKo2gV-x6wg-7A,sH3UsolKjik01u0HlQ9_0Q,1.0
118591,0zWwLDJ0LB7WBrnMM2_tYw,kT4jeWnT71rLA5rmJKGlbg,3.0
146369,nunfhWl912QVr5o-fE8vHw,iI3jcwudiZYMVUeRPy-DwQ,5.0
3133,Jdp8jmKm227_FTk1hI30vA,Mrqk1ydkvgKtlxrExCv6gQ,1.0
53979,erJ1AKRVLw-RvFKSCGkveQ,tRVx2c89coruPRwYhGTcTw,4.0
121049,eXh-6zzKkt6ZHX_7SQYCaw,2qSoPkVt7_P9fgc6__IDLA,4.0
2152,HkQei4rvYpcwJIcS3Heo0Q,GphWJgfK5nrLuBdOljrqKw,1.0
1722,mnHFYB_V6xgJkwOWtyytpw,dimv16yFu0JXR1n1SAqedQ,5.0
198682,irB_lkvQGI5F5XplJX_5GA,fQt4D34vcJNtEf8Q4zte3w,5.0
28655,UqBMxPj_DansFeBPfVepFg,Yevhl8bTwdJuu_LWKv-4Fw,5.0
138736,G_vNHTHzocBtFkmh8tqqFg,yo8yB3hdqvbvj8huzXpKWQ,4.0
141047,xZH-mB7ul5pphSdcI7e6-Q,Hdnx6cZBo0JfZopnQDWVYg,4.0
112166,1V83mrhBzFf1rRnA20ocPA,u2NsBZp8Se_65rs6ydI0NQ,5.0
128562,h-fiyWVHbxILpXysFtEuNQ,L-_-9JNAb6UDyq7waykX2A,3.0
115223,CcgcovwJe8NJeHvekYLfoA,7nRlDLrob6oK5zmGo4Vpbg,3.0
204932,Fqe_THlEzqEwdZJ3mHJJHw,SEjyjYlMfFFzkHaru6JadA,4.0
235803,1j72iBw5AXcBLrmJmPA7zA,aus47O0DOiOcgkygyAxLEQ,3.0
111428,B3mAmGES8KyTpcyoU5ChfA,qO7dpBAVxbrR4GbtR2uCOw,5.0
207081,y-ikiOxyBfqWZx7ujZCApg,SZEFE5hL7aN5nM-A44iPwQ,5.0
235837,8MKCTFg3kPgzE6HX1SKCZw,YtfQQHdcQ_bGl2V0Agxw1A,5.0
140876,bJp5GVsXySj7SJntNOULBg,773ovbZW7HvfaNy5laUznQ,4.0
104796,YjfINPCjUPNPZUhEKn4CrA,3RHgRaCRPuLdJ6PLZL6MGA,5.0
103063,xVh3Q9zR3qwegVaLHrZ_9A,V9qjoWogqqMWvFFpuASRYw,5.0
37717,UHAgUQn4FNO56RVHFdxEeQ,6c9e9qH_AdBYQnm7dyiDAQ,4.0
195847,3yP6ieJBXvee4IpCZP3Jvw,3FlWR_osNPb8dcqLgHebHw,5.0
119119,pGx__CPrM_0Tc6knBtyUWg,HH-OPbLz7Cftkk2waPGkcQ,4.0
179517,nfJPilb5CdWXF3ZRpau4FA,VOAO6ip7GwK4McQZbRa60g,4.0
21616,Pljv0Acl6Dr44DzeO_850w,RBRPyYuctCRZPF7bNWPyFw,4.0
75505,InMTEPxRxByYtqYtMg_TxQ,s-YJpfR-LFRnH7qYVFuJuw,4.0
17604,qLwWw0vNYDJmv80GMoi7pA,HZdtHOEaKUL2SlWj5owgCA,4.0
28338,_-yFnMPrRqMqc07SeIBDDg,S_PEroRv40j1In11gNH2LQ,5.0
20240,o2Rmt1GV3_OC8E3OpNqPYQ,7ge2DIxgQAl20_wr4yUgsA,3.0
169336,eWTcL7Entmsie5sl5xzJIg,vbVJzKDhHlhMnKRpES5QzQ,4.0
52209,aOlrYu4fnYh90_B3GMsqeA,9o-DUVGYaoKkqnCP5BT_NA,4.0
83984,RTku80ErblWxrMS02kkVcw,D9Y1JQtSbattMvqfGnneow,4.0
248714,5r6AnsJ8hc966qfhpVMPug,5GoBfhIyEN-BMzVjO5QLeA,4.0
139233,E7VQMOC9xJg8ISusLl0s9A,-9dmhyBvepc08KPEHlEM0w,4.0
183084,OQGkVqko2KMSNKkiE55ZBA,fWEfX14W2_7GDOJBSQQU9Q,1.0
116600,LuTD3kTjPdsQl7RVK3G6fg,7yYexN1Q5ShE_z1MH2TDTw,5.0
240385,VKlzfFJUd6ANLktObH0BhA,xtDZdPaHwhAwoo77QV9Oeg,1.0
120585,HK_76smFpupud-TaJJo2aA,45JwLE2ol0WozeHtzPToXg,5.0
233545,tPZMwjHZNAx_HuRzTpMXmA,vFTKENEf3AxbodEshK5W2A,1.0
100495,BAUZkoQ-5EZY4gBj0fTL4g,cu0Ig3kb9WymVIzjC8Xk2w,4.0
100535,TkFcPIHDPx43OqnqZ_ElPQ,6TDdpon8LosFXvjL9QJdYg,4.0
46867,LKKWGJhp6u2QdZFeXblCnA,so3mxlBchivcXS9UgyE4gA,5.0
230956,mqaYzIa_G63XUTNVCvTnEw,DuzxF9yWIxYqt4jDKw_bbA,3.0
56396,L4qJbGNBCo2567HHLcsUXA,BLvcA14BVJYSPjaVnNUKFg,5.0
237430,O3wMm957j6bE4-V9SG_4jg,rZwq4LBO0p9m9zJ2zSEKNQ,2.0
120468,w4lmWoUCPiTSiEo7qEwaPA,QvyG5fZ0mxo5yeLY8jabCA,5.0
47750,SuDCcU9EcNzQDYYhrGu1sw,vkPnenjnmlIB1c_XmU4opw,4.0
157205,aeDiIWJlE46lSa9MMjj9bQ,MohTx0z3LnzAnr0bIsstHQ,3.0
113590,8pauUILIi-w8QwcuP50viQ,azE1DNVQFBU8boVbaJhj7w,4.0
45392,x4YvaHg8vZIBtaeQgntGsw,vJaL_UtIRkpmczGrwLSs1Q,5.0
130176,lp_gdeole0ZLnMhs3qVNLg,4IXTkqYmAO4XH4nXnwc67w,5.0
102949,yeoCveGjW1wks8I-RPvx_w,KlLCJN_KUP9xFQBJYrhgVg,5.0
60260,Pau_qE4FdauT0YuE2qQnOQ,O_UC_izJXcAmkm6HlEyGSA,4.0
144303,pn_flI3EBNugBEYFp9okxQ,plHKBwA18aWeP-TG8DC96Q,4.0
130586,UEP6Qm2e8iJFTvbLFhaDSw,YvCIHmADAMDP_JV7vSBAHQ,4.0
156722,N9OawLxfSKm7QZakvM3eSQ,0VOh4VIq13oFburRU9gddw,5.0
78667,x-h1kzCshyLAN9q48VtOIw,TubbskG3TSU9TpgFFH2How,5.0
82921,l_6f53-MmIpr7q77e9Wllw,kP2wC0luve3mT5fcdrA3nQ,5.0
224175,g_hf-xkYOiZ475D_DoPg-A,CQDJ2y9sLxc0HfwNO5R3Ew,5.0
1543,_HnQPzx_B6YoKzAm-pjlFg,-FcZY7a7qgxTUlTvwuyJnQ,5.0
7302,JwxyKaxBcbvWI3vYd-EurQ,hIgGkG1JnHX4xmVuOgegDw,5.0
210205,1gjEkxCxo5IC0rEPeKbNPw,SwrRrGM-clSCBqC9aZJ1KQ,3.0
236225,48hfc8Qg_KAwPvpWblYOdg,KOEBBp2PhiV_4PkW9eo9Sg,4.0
179467,hP0gRrxz_sy9becKmgaVAA,H_P1NMI-jZ8WtiWC4ks2YQ,3.0
189648,CCuB98X_LjCts0Fno3xTJA,Rv0UdhYw_UVIv4D2lc-qgg,5.0
221195,C13j1jhgskiwIES6FTO2gA,t2ujQ_kfxB6lvVfv8lHjwg,3.0
164715,TLZhIkf-O7nL332Di1rbMQ,l1EzeGkWmLzAf9F1bAlFRQ,4.0
235322,cIgZpN4T8KucvruHLr4f5w,2PCmdNMtG3zLp7dBH4Gxfg,1.0
159576,ZjeiHSAe-_95pkwWpfKFHA,7cK9uEV09iPmsTqOqmY3kQ,4.0
75252,Sq8a6q4kPP7VIyI2GjTbZw,GTuAPBRsM5dVPqPy9oe14Q,1.0
57406,JSnZgpUfETfH8LcIYBP9Yg,vHt0CSynqesXox-9nBj7uA,1.0
118779,XhxzQgb9SCAoRzqNvSYEjw,0Buxoc0cRqjpvkezo3bqog,4.0
74831,rzG4fvakx5EmYFGEH6C4RQ,JQ4E1Im1dHMpDa1s4vJMoQ,2.0
248443,JiM5v7a6pvrto51Ou3hkxw,RRWJ1l8YDNYKh8LV7QRabw,4.0
167774,zUrIRb9y27-E77F4E5zTWw,4j0WfdS_lHG9uSH7cd1PFg,4.0
132718,zhvXiUV_k4BKbtnPWN8B3A,2DmTw0k3bcXuHdAyxO_bkw,5.0
142922,BkbHp0p9bGMxdVp7ZOB7Hw,PDIh1lVtKlUqPJROXYJQvQ,4.0
217036,jmRAag-GhbkyKnC1G5EbjA,AnXovUgUHJap3QaDRnjL1w,4.0
185947,DCJ7gBWvVhWSbYUcPddNLA,0NT3Hhu2RcAmFKBy2BiRmQ,3.0
181057,KV_Wn_gvouVkPMr12fraWg,kZ36LGvnwetEq-seqwhkkw,2.0
174986,4w-eE4flHzapoCZjXS8soQ,7z2x16M7IuG8KPfMsyVrKA,5.0
126901,bxPGFnYj6cxEmjtn1nOg-A,FAEO3WHP25djJsPDMwsk7w,4.0
168108,zUrIRb9y27-E77F4E5zTWw,oXB06WbOJJau7MFoF6UjAA,4.0
232374,kE8A1rrCwhQ0xRqX7U-utg,aNYunG3j5zNJ4F0dQcZMyQ,1.0
231207,TcIWXvKY93nFs5xDfWyM5g,4j0WfdS_lHG9uSH7cd1PFg,5.0
63606,kCvfk_gGMsiXin2EN1xRFQ,7fxebHYUwIF6CakxSr70iQ,4.0
188495,zL56yRvDyniWu1CHMbcHcA,lvyavq4ujrUVMG1pbBCi4Q,5.0
96414,7YLdH6qwuERFYsJdx2JssA,EGGdngbmVn-MA7i-6qrprw,4.0
105857,TV-oLbV2fxtqC9jLtcqiTg,oo-kGk1BEWpuDvSE4gfmgQ,5.0
225925,yHfQGEf3wTP71IR-0uqivw,DJcvnN7BCiqOUAra35xYuA,3.0
175715,guLd8Un1pSItz9ZFRYDmuA,yFUvKpW66cNsYXD6inDsog,5.0
40397,c9GNrmeA2wTaInxLLscfWQ,ey27rNqT2dqBqCP36iCNpQ,2.0
236866,yENgnt-hPD2dSZ7MRxdLwA,glTBzDHv9wNhEsZa4bQrOA,2.0
35589,X0A7_JSxZEWocAl-3o7oAg,59k5QxAyJ3bVEP8-23005A,5.0
32620,voKBX0saKLUOyprvaR0KMg,eTmy0-h4tTEpfbDVAue0MA,4.0
90584,v_8Fu77v_4W2ANHgo6fvhA,IlQro_wCABlFfDZjA0po5g,4.0
37744,e2eo5kmN3hOs07HXOk0U1g,FoLaxhgAf0MjObrN34SeBQ,3.0
152922,2MgY-BzBUCGoAUdrPiHz1A,bVPTxKhjj4qyTF7_43nY-g,4.0
62347,ytC8w7CFrUcnLH5SmcwXkQ,dusNIzdCaH6EoLl2hRy6cQ,5.0
13391,bV5sSpx5HAGZgqni6mU-Ww,_DuPG5sSEwZcgfjdndQc4A,4.0
106797,ox15ygLF3tFq6Xv1aXVjBg,XGMpMJ94OyHmAYRVMdEnGQ,5.0
20221,s9ZL92BZXJ7FDtCpu33uvg,82g1PwX5FvclqqdjJHcVNA,5.0
91302,IkfIZApJocvLvjVy4QjcmQ,sBIT-DM6clmy_FT2qZhXZw,1.0
213490,SSpcxg_dCHV4lT5euanRGg,mOMeDQB8NjdBTTzKtikAYg,5.0
138456,01GAooATTITHWr-2zsx1Dg,6NG_A-epYEpsJSugfAaTRQ,4.0
114447,MZEiwpamUMpj6fhSJOngbQ,vAh6WNioOEw7G9tGhd_JQw,5.0
141693,QMWghwszNHovcu00CmUzsA,o4nn1EZU39fE7zMuCy_XiA,3.0
84054,s9WBKx20hounkJtGztEGMA,EUQoB_ph7_xIyj7JZGI3bg,5.0
41589,n3gFk6b43hQ2LRbqHsdaig,7ot8LYmnLhiN726E9dtAgA,5.0
11206,XP-FLX7_KKxGEwADulSOvQ,kbTAyySlUZrTAr0nJOjiUw,5.0
28106,NsjFmJ20c0wUWHTPICKPbw,sE05glLpll9KPv3dcO79GQ,5.0
104770,sc5lRQOHmD1E5gZL1YNIwA,ALkOqlWODyxPg5VSp0HLrg,5.0
196181,2_J91lZzqXOYyYeNcVd2YQ,-QNQ4R1VgRoL4b6lC8Anrg,1.0
81507,UERGsjfdmeIO4Kj1gujztg,VKVDDHKtsdrnigeIf9S8RA,4.0
112665,brtF-9YIdV1xwUoyLxwq3A,Eg_M8eeu9SDEdbP7iUmVbQ,5.0
80065,UY-4YFbrOwdXBbaroK85nA,UyxVtMWnlfRlweWLlonCLw,4.0
196433,7XQcYvPa2OO-Q7S7XVpH-A,llad5ng0sxHkWrK1ZlswxA,5.0
104095,nMwQjh8hVM-bXm9f9af14w,kNwfUukvLd3q38PX0QEDDQ,5.0
85237,p8vxNiEvd66iHDnvkf4YRw,XYIPXJ9parr9FtvvcGI1SA,4.0
27612,CYb8Vd66rz1tLIPsWPAsDw,a8hu06rFnwILU4Y6sgqW_A,5.0
241929,uu5239bEeWE_PXFo9yAx9A,mUUTJY9_BqmAYxypHiqWrw,4.0
64007,xH62TzxUtgHu5QaE7p4Amg,I2RlBxknzpUEiyWgu_1tog,4.0
100502,4disK9ttDgysFWdWRZDVmw,Jnw072ogcKlp758gI_PTjQ,4.0
70574,R8VlFUJwzP8ZojqwC0USrQ,OYINXFNsJH1th423Pb3qxw,4.0
74734,fJTF1uCUjrzNk9O-vPrW0Q,P6yxSaaMDuY9zgDHzU1n6A,4.0
210133,fGqNgd0HU_K04x0MAynCKA,M5gj8a6Qtjy06lh3L5zUqA,5.0
61326,SG5bw-Y1EKV-76lNISADxA,HmRI5esljcm7kjWM--7Uyg,5.0
118376,eAGUwMoevUlpocbnU38D2g,ujVvI7_HZPUKagnBddPHPA,5.0
635,G-W6KhH3E3sRZQZDrCQLPw,zK3s8x6B6KXSe4BOa407Vw,5.0
14507,Fi-namp-sanxNZXTXFEeDg,DW0ZvWuYaSvMcB_3LG5RGg,5.0
68844,ZJEY_64tp5iQM_7jdiYChg,pxv5jBUOgsg6Rf6Z88e4mg,5.0
30366,cIe0S1Kqml-o4zekWYCDsg,kpuMEGNsjD4R5VnJa8IWTw,5.0
200257,onIWzwmezjzdVNQ4j3_zRQ,uLzgiSqVg5Pr93VVXSdOlg,5.0
225154,awAYFR8liRE8HimuzhpE2w,ePt0qmZgU-fjqMoM1M2U3Q,3.0
501,_ZGQo0FTEFDd_iwvxmGq0w,nZI9Lvo_qkJH5epaFJ3XvA,5.0
136982,7LMAFbN4goJTv1r0r9I0KA,PyrcymoNDAJDm_Zn9yl-7A,3.0
235920,FdLhdi0laQgA7F0NoyVwoA,sdfmHavBrOZMMsiBv2sg7g,4.0
115494,yv976ljGm8iBQvft70-u7g,TSnKwZnpX6SHbKsFKjV-0Q,5.0
